state,season,week_ending_date,age_category,sex,race,rate,cumulative_rate,month,weekday,hispanic
Georgia,2022-23,6/24/2023,0-17 years (Children),All,"White, non-Hispanic",0.8,0.8,6,Saturday,0
Georgia,2022-23,6/24/2023,0-17 years (Children),Female,All,0.2,0.2,6,Saturday,0
Georgia,2022-23,6/24/2023,0-17 years (Children),Male,All,0.8,0.8,6,Saturday,0
Connecticut,2022-23,6/24/2023,0-17 years (Children),All,Hispanic,0,0,6,Saturday,1
Connecticut,2022-23,6/24/2023,0-17 years (Children),All,"A/PI, non-Hispanic",0,0,6,Saturday,0
Connecticut,2022-23,6/24/2023,0-17 years (Children),All,"AI/AN, non-Hispanic",0,0,6,Saturday,0
Connecticut,2022-23,6/24/2023,0-17 years (Children),All,"Black, non-Hispanic",0,0,6,Saturday,0
Connecticut,2022-23,6/24/2023,0-17 years (Children),All,"White, non-Hispanic",0,0,6,Saturday,0
Connecticut,2022-23,6/24/2023,0-17 years (Children),Female,All,0,0,6,Saturday,0
Connecticut,2022-23,6/24/2023,0-17 years (Children),Male,All,0,0,6,Saturday,0
Colorado,2022-23,6/24/2023,0-17 years (Children),All,Hispanic,0,0,6,Saturday,1
Colorado,2022-23,6/24/2023,0-17 years (Children),All,"A/PI, non-Hispanic",0,0,6,Saturday,0
Colorado,2022-23,6/24/2023,0-17 years (Children),All,"AI/AN, non-Hispanic",0,0,6,Saturday,0
Colorado,2022-23,6/24/2023,0-17 years (Children),All,"Black, non-Hispanic",0,0,6,Saturday,0
Colorado,2022-23,6/24/2023,0-17 years (Children),All,"White, non-Hispanic",0,0,6,Saturday,0
Colorado,2022-23,6/24/2023,0-17 years (Children),Female,All,0,0,6,Saturday,0
Colorado,2022-23,6/24/2023,0-17 years (Children),Male,All,0,0,6,Saturday,0
California,2022-23,6/24/2023,0-17 years (Children),All,Hispanic,0,0,6,Saturday,1
California,2022-23,6/24/2023,0-17 years (Children),All,"A/PI, non-Hispanic",0.5,0.5,6,Saturday,0
California,2022-23,6/24/2023,0-17 years (Children),All,"AI/AN, non-Hispanic",0,0,6,Saturday,0
California,2022-23,6/24/2023,0-17 years (Children),All,"Black, non-Hispanic",0,0,6,Saturday,0
California,2022-23,6/24/2023,0-17 years (Children),All,"White, non-Hispanic",0,0,6,Saturday,0
California,2022-23,6/24/2023,0-17 years (Children),Female,All,0.3,0.3,6,Saturday,0
California,2022-23,6/24/2023,0-17 years (Children),Male,All,0,0,6,Saturday,0
Utah,2022-23,6/24/2023,0-17 years (Children),All,All,0,0,6,Saturday,0
Tennessee,2022-23,6/24/2023,0-17 years (Children),All,All,0.2,0.2,6,Saturday,0
Oregon,2022-23,6/24/2023,0-17 years (Children),All,All,0,0,6,Saturday,0
New York,2022-23,6/24/2023,0-17 years (Children),All,All,0,0,6,Saturday,0
New Mexico,2022-23,6/24/2023,0-17 years (Children),All,All,0,0,6,Saturday,0
Minnesota,2022-23,6/24/2023,0-17 years (Children),All,All,0.1,0.1,6,Saturday,0
Michigan,2022-23,6/24/2023,0-17 years (Children),All,All,0,0,6,Saturday,0
Maryland,2022-23,6/24/2023,0-17 years (Children),All,All,0,0,6,Saturday,0
Georgia,2022-23,6/24/2023,0-17 years (Children),All,All,0.5,0.5,6,Saturday,0
Connecticut,2022-23,6/24/2023,0-17 years (Children),All,All,0,0,6,Saturday,0
Colorado,2022-23,6/24/2023,0-17 years (Children),All,All,0,0,6,Saturday,0
California,2022-23,6/24/2023,0-17 years (Children),All,All,0.1,0.1,6,Saturday,0
Utah,2022-23,7/1/2023,0-17 years (Children),All,Hispanic,0,0,7,Saturday,1
Utah,2022-23,7/1/2023,0-17 years (Children),All,"A/PI, non-Hispanic",0,0,7,Saturday,0
Utah,2022-23,7/1/2023,0-17 years (Children),All,"AI/AN, non-Hispanic",0,0,7,Saturday,0
Utah,2022-23,7/1/2023,0-17 years (Children),All,"Black, non-Hispanic",0,0,7,Saturday,0
Utah,2022-23,7/1/2023,0-17 years (Children),All,"White, non-Hispanic",0,0,7,Saturday,0
Utah,2022-23,7/1/2023,0-17 years (Children),Female,All,0,0,7,Saturday,0
Utah,2022-23,7/1/2023,0-17 years (Children),Male,All,0,0,7,Saturday,0
Tennessee,2022-23,7/1/2023,0-17 years (Children),All,Hispanic,0,0,7,Saturday,1
Tennessee,2022-23,7/1/2023,0-17 years (Children),All,"A/PI, non-Hispanic",0,0,7,Saturday,0
Tennessee,2022-23,7/1/2023,0-17 years (Children),All,"AI/AN, non-Hispanic",0,0,7,Saturday,0
Tennessee,2022-23,7/1/2023,0-17 years (Children),All,"Black, non-Hispanic",0,0,7,Saturday,0
Tennessee,2022-23,7/1/2023,0-17 years (Children),All,"White, non-Hispanic",0,0,7,Saturday,0
Tennessee,2022-23,7/1/2023,0-17 years (Children),Female,All,0,0,7,Saturday,0
Tennessee,2022-23,7/1/2023,0-17 years (Children),Male,All,0,0,7,Saturday,0
Oregon,2022-23,7/1/2023,0-17 years (Children),All,Hispanic,0,0,7,Saturday,1
Oregon,2022-23,7/1/2023,0-17 years (Children),All,"A/PI, non-Hispanic",0,0,7,Saturday,0
Oregon,2022-23,7/1/2023,0-17 years (Children),All,"AI/AN, non-Hispanic",0,0,7,Saturday,0
Oregon,2022-23,7/1/2023,0-17 years (Children),All,"Black, non-Hispanic",0,0,7,Saturday,0
Oregon,2022-23,7/1/2023,0-17 years (Children),All,"White, non-Hispanic",0,0,7,Saturday,0
Oregon,2022-23,7/1/2023,0-17 years (Children),Female,All,0,0,7,Saturday,0
Oregon,2022-23,7/1/2023,0-17 years (Children),Male,All,0,0,7,Saturday,0
New York,2022-23,7/1/2023,0-17 years (Children),All,Hispanic,0,0,7,Saturday,1
New York,2022-23,7/1/2023,0-17 years (Children),All,"A/PI, non-Hispanic",0,0,7,Saturday,0
New York,2022-23,7/1/2023,0-17 years (Children),All,"AI/AN, non-Hispanic",0,0,7,Saturday,0
New York,2022-23,7/1/2023,0-17 years (Children),All,"Black, non-Hispanic",0,0,7,Saturday,0
New York,2022-23,7/1/2023,0-17 years (Children),All,"White, non-Hispanic",0,0,7,Saturday,0
New York,2022-23,7/1/2023,0-17 years (Children),Female,All,0,0,7,Saturday,0
New York,2022-23,7/1/2023,0-17 years (Children),Male,All,0,0,7,Saturday,0
New Mexico,2022-23,7/1/2023,0-17 years (Children),All,Hispanic,0,0,7,Saturday,1
New Mexico,2022-23,7/1/2023,0-17 years (Children),All,"A/PI, non-Hispanic",0,0,7,Saturday,0
New Mexico,2022-23,7/1/2023,0-17 years (Children),All,"AI/AN, non-Hispanic",0,0,7,Saturday,0
New Mexico,2022-23,7/1/2023,0-17 years (Children),All,"Black, non-Hispanic",0,0,7,Saturday,0
New Mexico,2022-23,7/1/2023,0-17 years (Children),All,"White, non-Hispanic",0,0,7,Saturday,0
New Mexico,2022-23,7/1/2023,0-17 years (Children),Female,All,0,0,7,Saturday,0
New Mexico,2022-23,7/1/2023,0-17 years (Children),Male,All,0,0,7,Saturday,0
Minnesota,2022-23,7/1/2023,0-17 years (Children),All,Hispanic,0,0,7,Saturday,1
Minnesota,2022-23,7/1/2023,0-17 years (Children),All,"A/PI, non-Hispanic",0,0,7,Saturday,0
Minnesota,2022-23,7/1/2023,0-17 years (Children),All,"AI/AN, non-Hispanic",0,0,7,Saturday,0
Minnesota,2022-23,7/1/2023,0-17 years (Children),All,"Black, non-Hispanic",0,0,7,Saturday,0
Minnesota,2022-23,7/1/2023,0-17 years (Children),All,"White, non-Hispanic",0,0,7,Saturday,0
Minnesota,2022-23,7/1/2023,0-17 years (Children),Female,All,0,0,7,Saturday,0
Minnesota,2022-23,7/1/2023,0-17 years (Children),Male,All,0,0,7,Saturday,0
Michigan,2022-23,7/1/2023,0-17 years (Children),All,Hispanic,0,0,7,Saturday,1
Michigan,2022-23,7/1/2023,0-17 years (Children),All,"A/PI, non-Hispanic",0,0,7,Saturday,0
Michigan,2022-23,7/1/2023,0-17 years (Children),All,"AI/AN, non-Hispanic",0,0,7,Saturday,0
Michigan,2022-23,7/1/2023,0-17 years (Children),All,"Black, non-Hispanic",0,0,7,Saturday,0
Michigan,2022-23,7/1/2023,0-17 years (Children),All,"White, non-Hispanic",0,0,7,Saturday,0
Michigan,2022-23,7/1/2023,0-17 years (Children),Female,All,0,0,7,Saturday,0
Michigan,2022-23,7/1/2023,0-17 years (Children),Male,All,0,0,7,Saturday,0
Maryland,2022-23,7/1/2023,0-17 years (Children),All,Hispanic,0,0,7,Saturday,1
Maryland,2022-23,7/1/2023,0-17 years (Children),All,"A/PI, non-Hispanic",0,0,7,Saturday,0
Maryland,2022-23,7/1/2023,0-17 years (Children),All,"AI/AN, non-Hispanic",0,0,7,Saturday,0
Maryland,2022-23,7/1/2023,0-17 years (Children),All,"Black, non-Hispanic",0,0,7,Saturday,0
Maryland,2022-23,7/1/2023,0-17 years (Children),All,"White, non-Hispanic",0,0,7,Saturday,0
Maryland,2022-23,7/1/2023,0-17 years (Children),Female,All,0,0,7,Saturday,0
Maryland,2022-23,7/1/2023,0-17 years (Children),Male,All,0,0,7,Saturday,0
Georgia,2022-23,7/1/2023,0-17 years (Children),All,Hispanic,0,0,7,Saturday,1
Georgia,2022-23,7/1/2023,0-17 years (Children),All,"A/PI, non-Hispanic",1.4,1.4,7,Saturday,0
Georgia,2022-23,7/1/2023,0-17 years (Children),All,"AI/AN, non-Hispanic",0,0,7,Saturday,0
Georgia,2022-23,7/1/2023,0-17 years (Children),All,"Black, non-Hispanic",0.2,0.2,7,Saturday,0
Georgia,2022-23,7/1/2023,0-17 years (Children),All,"White, non-Hispanic",0.4,0.4,7,Saturday,0
Georgia,2022-23,7/1/2023,0-17 years (Children),Female,All,0.6,0.6,7,Saturday,0
Georgia,2022-23,7/1/2023,0-17 years (Children),Male,All,0.2,0.2,7,Saturday,0
Connecticut,2022-23,7/1/2023,0-17 years (Children),All,Hispanic,0,0,7,Saturday,1
Connecticut,2022-23,7/1/2023,0-17 years (Children),All,"A/PI, non-Hispanic",0,0,7,Saturday,0
Connecticut,2022-23,7/1/2023,0-17 years (Children),All,"AI/AN, non-Hispanic",0,0,7,Saturday,0
Connecticut,2022-23,7/1/2023,0-17 years (Children),All,"Black, non-Hispanic",0,0,7,Saturday,0
Connecticut,2022-23,7/1/2023,0-17 years (Children),All,"White, non-Hispanic",0,0,7,Saturday,0
Connecticut,2022-23,7/1/2023,0-17 years (Children),Female,All,0,0,7,Saturday,0
Connecticut,2022-23,7/1/2023,0-17 years (Children),Male,All,0,0,7,Saturday,0
Colorado,2022-23,7/1/2023,0-17 years (Children),All,Hispanic,0,0,7,Saturday,1
Colorado,2022-23,7/1/2023,0-17 years (Children),All,"A/PI, non-Hispanic",0,0,7,Saturday,0
Colorado,2022-23,7/1/2023,0-17 years (Children),All,"AI/AN, non-Hispanic",0,0,7,Saturday,0
Colorado,2022-23,7/1/2023,0-17 years (Children),All,"Black, non-Hispanic",0,0,7,Saturday,0
Colorado,2022-23,7/1/2023,0-17 years (Children),All,"White, non-Hispanic",0,0,7,Saturday,0
Colorado,2022-23,7/1/2023,0-17 years (Children),Female,All,0,0,7,Saturday,0
Colorado,2022-23,7/1/2023,0-17 years (Children),Male,All,0,0,7,Saturday,0
California,2022-23,7/1/2023,0-17 years (Children),All,Hispanic,0,0,7,Saturday,1
California,2022-23,7/1/2023,0-17 years (Children),All,"A/PI, non-Hispanic",0,0,7,Saturday,0
California,2022-23,7/1/2023,0-17 years (Children),All,"AI/AN, non-Hispanic",0,0,7,Saturday,0
California,2022-23,7/1/2023,0-17 years (Children),All,"Black, non-Hispanic",0,0,7,Saturday,0
California,2022-23,7/1/2023,0-17 years (Children),All,"White, non-Hispanic",0.6,0.6,7,Saturday,0
California,2022-23,7/1/2023,0-17 years (Children),Female,All,0.9,0.9,7,Saturday,0
California,2022-23,7/1/2023,0-17 years (Children),Male,All,0,0,7,Saturday,0
Utah,2022-23,7/1/2023,0-17 years (Children),All,All,0,0,7,Saturday,0
Tennessee,2022-23,7/1/2023,0-17 years (Children),All,All,0,0,7,Saturday,0
Oregon,2022-23,7/1/2023,0-17 years (Children),All,All,0,0,7,Saturday,0
New York,2022-23,7/1/2023,0-17 years (Children),All,All,0,0,7,Saturday,0
New Mexico,2022-23,7/1/2023,0-17 years (Children),All,All,0,0,7,Saturday,0
Minnesota,2022-23,7/1/2023,0-17 years (Children),All,All,0,0,7,Saturday,0
Michigan,2022-23,7/1/2023,0-17 years (Children),All,All,0,0,7,Saturday,0
Maryland,2022-23,7/1/2023,0-17 years (Children),All,All,0,0,7,Saturday,0
Georgia,2022-23,7/1/2023,0-17 years (Children),All,All,0.4,0.4,7,Saturday,0
Connecticut,2022-23,7/1/2023,0-17 years (Children),All,All,0,0,7,Saturday,0
Colorado,2022-23,7/1/2023,0-17 years (Children),All,All,0,0,7,Saturday,0
California,2022-23,7/1/2023,0-17 years (Children),All,All,0.4,0.4,7,Saturday,0
Utah,2022-23,7/8/2023,0-17 years (Children),All,Hispanic,0,0,7,Saturday,1
Utah,2022-23,7/8/2023,0-17 years (Children),All,"A/PI, non-Hispanic",0,0,7,Saturday,0
Utah,2022-23,7/8/2023,0-17 years (Children),All,"AI/AN, non-Hispanic",0,0,7,Saturday,0
Utah,2022-23,7/8/2023,0-17 years (Children),All,"Black, non-Hispanic",0,0,7,Saturday,0
Utah,2022-23,7/8/2023,0-17 years (Children),All,"White, non-Hispanic",0,0,7,Saturday,0
Utah,2022-23,7/8/2023,0-17 years (Children),Female,All,0,0,7,Saturday,0
Utah,2022-23,7/8/2023,0-17 years (Children),Male,All,0,0,7,Saturday,0
Tennessee,2022-23,7/8/2023,0-17 years (Children),All,Hispanic,0,0,7,Saturday,1
Tennessee,2022-23,7/8/2023,0-17 years (Children),All,"A/PI, non-Hispanic",0,0,7,Saturday,0
Tennessee,2022-23,7/8/2023,0-17 years (Children),All,"AI/AN, non-Hispanic",0,0,7,Saturday,0
Tennessee,2022-23,7/8/2023,0-17 years (Children),All,"Black, non-Hispanic",0,0,7,Saturday,0
Tennessee,2022-23,7/8/2023,0-17 years (Children),All,"White, non-Hispanic",0,0,7,Saturday,0
Tennessee,2022-23,7/8/2023,0-17 years (Children),Female,All,0,0,7,Saturday,0
Tennessee,2022-23,7/8/2023,0-17 years (Children),Male,All,0,0,7,Saturday,0
Oregon,2022-23,7/8/2023,0-17 years (Children),All,Hispanic,0,0,7,Saturday,1
Oregon,2022-23,7/8/2023,0-17 years (Children),All,"A/PI, non-Hispanic",0,0,7,Saturday,0
Oregon,2022-23,7/8/2023,0-17 years (Children),All,"AI/AN, non-Hispanic",0,0,7,Saturday,0
Oregon,2022-23,7/8/2023,0-17 years (Children),All,"Black, non-Hispanic",0,0,7,Saturday,0
Oregon,2022-23,7/8/2023,0-17 years (Children),All,"White, non-Hispanic",0,0,7,Saturday,0
Oregon,2022-23,7/8/2023,0-17 years (Children),Female,All,0,0,7,Saturday,0
Oregon,2022-23,7/8/2023,0-17 years (Children),Male,All,0,0,7,Saturday,0
New York,2022-23,7/8/2023,0-17 years (Children),All,Hispanic,0,0,7,Saturday,1
New York,2022-23,7/8/2023,0-17 years (Children),All,"A/PI, non-Hispanic",0,0,7,Saturday,0
New York,2022-23,7/8/2023,0-17 years (Children),All,"AI/AN, non-Hispanic",0,0,7,Saturday,0
New York,2022-23,7/8/2023,0-17 years (Children),All,"Black, non-Hispanic",0,0,7,Saturday,0
New York,2022-23,7/8/2023,0-17 years (Children),All,"White, non-Hispanic",0,0,7,Saturday,0
New York,2022-23,7/8/2023,0-17 years (Children),Female,All,0,0,7,Saturday,0
New York,2022-23,7/8/2023,0-17 years (Children),Male,All,0,0,7,Saturday,0
New Mexico,2022-23,7/8/2023,0-17 years (Children),All,Hispanic,0,0,7,Saturday,1
New Mexico,2022-23,7/8/2023,0-17 years (Children),All,"A/PI, non-Hispanic",0,0,7,Saturday,0
New Mexico,2022-23,7/8/2023,0-17 years (Children),All,"AI/AN, non-Hispanic",0,0,7,Saturday,0
New Mexico,2022-23,7/8/2023,0-17 years (Children),All,"Black, non-Hispanic",0,0,7,Saturday,0
New Mexico,2022-23,7/8/2023,0-17 years (Children),All,"White, non-Hispanic",0,0,7,Saturday,0
New Mexico,2022-23,7/8/2023,0-17 years (Children),Female,All,0,0,7,Saturday,0
New Mexico,2022-23,7/8/2023,0-17 years (Children),Male,All,0,0,7,Saturday,0
Minnesota,2022-23,7/8/2023,0-17 years (Children),All,Hispanic,0,0,7,Saturday,1
Minnesota,2022-23,7/8/2023,0-17 years (Children),All,"A/PI, non-Hispanic",0,0,7,Saturday,0
Minnesota,2022-23,7/8/2023,0-17 years (Children),All,"AI/AN, non-Hispanic",0,0,7,Saturday,0
Minnesota,2022-23,7/8/2023,0-17 years (Children),All,"Black, non-Hispanic",0,0,7,Saturday,0
Minnesota,2022-23,7/8/2023,0-17 years (Children),All,"White, non-Hispanic",0.3,0.3,7,Saturday,0
Minnesota,2022-23,7/8/2023,0-17 years (Children),Female,All,0,0,7,Saturday,0
Minnesota,2022-23,7/8/2023,0-17 years (Children),Male,All,0.3,0.3,7,Saturday,0
Michigan,2022-23,7/8/2023,0-17 years (Children),All,Hispanic,0,0,7,Saturday,1
Michigan,2022-23,7/8/2023,0-17 years (Children),All,"A/PI, non-Hispanic",0,0,7,Saturday,0
Michigan,2022-23,7/8/2023,0-17 years (Children),All,"AI/AN, non-Hispanic",0,0,7,Saturday,0
Michigan,2022-23,7/8/2023,0-17 years (Children),All,"Black, non-Hispanic",0,0,7,Saturday,0
Michigan,2022-23,7/8/2023,0-17 years (Children),All,"White, non-Hispanic",0,0,7,Saturday,0
Michigan,2022-23,7/8/2023,0-17 years (Children),Female,All,0,0,7,Saturday,0
Michigan,2022-23,7/8/2023,0-17 years (Children),Male,All,0,0,7,Saturday,0
Maryland,2022-23,7/8/2023,0-17 years (Children),All,Hispanic,0,0,7,Saturday,1
Maryland,2022-23,7/8/2023,0-17 years (Children),All,"A/PI, non-Hispanic",0,0,7,Saturday,0
Maryland,2022-23,7/8/2023,0-17 years (Children),All,"AI/AN, non-Hispanic",0,0,7,Saturday,0
Maryland,2022-23,7/8/2023,0-17 years (Children),All,"Black, non-Hispanic",0,0,7,Saturday,0
Maryland,2022-23,7/8/2023,0-17 years (Children),All,"White, non-Hispanic",0,0,7,Saturday,0
Maryland,2022-23,7/8/2023,0-17 years (Children),Female,All,0,0,7,Saturday,0
Maryland,2022-23,7/8/2023,0-17 years (Children),Male,All,0,0,7,Saturday,0
Georgia,2022-23,7/8/2023,0-17 years (Children),All,Hispanic,0,0,7,Saturday,1
Georgia,2022-23,7/8/2023,0-17 years (Children),All,"A/PI, non-Hispanic",0,0,7,Saturday,0
Georgia,2022-23,7/8/2023,0-17 years (Children),All,"AI/AN, non-Hispanic",0,0,7,Saturday,0
Georgia,2022-23,7/8/2023,0-17 years (Children),All,"Black, non-Hispanic",0.7,0.7,7,Saturday,0
Georgia,2022-23,7/8/2023,0-17 years (Children),All,"White, non-Hispanic",0,0,7,Saturday,0
Georgia,2022-23,7/8/2023,0-17 years (Children),Female,All,0.6,0.6,7,Saturday,0
Georgia,2022-23,7/8/2023,0-17 years (Children),Male,All,0,0,7,Saturday,0
Connecticut,2022-23,7/8/2023,0-17 years (Children),All,Hispanic,0,0,7,Saturday,1
Connecticut,2022-23,7/8/2023,0-17 years (Children),All,"A/PI, non-Hispanic",0,0,7,Saturday,0
Connecticut,2022-23,7/8/2023,0-17 years (Children),All,"AI/AN, non-Hispanic",0,0,7,Saturday,0
Connecticut,2022-23,7/8/2023,0-17 years (Children),All,"Black, non-Hispanic",0,0,7,Saturday,0
Connecticut,2022-23,7/8/2023,0-17 years (Children),All,"White, non-Hispanic",0,0,7,Saturday,0
Connecticut,2022-23,7/8/2023,0-17 years (Children),Female,All,0,0,7,Saturday,0
Connecticut,2022-23,7/8/2023,0-17 years (Children),Male,All,0,0,7,Saturday,0
Colorado,2022-23,7/8/2023,0-17 years (Children),All,Hispanic,0,0,7,Saturday,1
Colorado,2022-23,7/8/2023,0-17 years (Children),All,"A/PI, non-Hispanic",0,0,7,Saturday,0
Colorado,2022-23,7/8/2023,0-17 years (Children),All,"AI/AN, non-Hispanic",0,0,7,Saturday,0
Colorado,2022-23,7/8/2023,0-17 years (Children),All,"Black, non-Hispanic",0,0,7,Saturday,0
Colorado,2022-23,7/8/2023,0-17 years (Children),All,"White, non-Hispanic",0.4,0.4,7,Saturday,0
Colorado,2022-23,7/8/2023,0-17 years (Children),Female,All,0,0,7,Saturday,0
Colorado,2022-23,7/8/2023,0-17 years (Children),Male,All,0.3,0.3,7,Saturday,0
California,2022-23,7/8/2023,0-17 years (Children),All,Hispanic,0.5,0.5,7,Saturday,1
California,2022-23,7/8/2023,0-17 years (Children),All,"A/PI, non-Hispanic",0,0,7,Saturday,0
California,2022-23,7/8/2023,0-17 years (Children),All,"AI/AN, non-Hispanic",0,0,7,Saturday,0
California,2022-23,7/8/2023,0-17 years (Children),All,"Black, non-Hispanic",0,0,7,Saturday,0
California,2022-23,7/8/2023,0-17 years (Children),All,"White, non-Hispanic",0,0,7,Saturday,0
California,2022-23,7/8/2023,0-17 years (Children),Female,All,0,0,7,Saturday,0
California,2022-23,7/8/2023,0-17 years (Children),Male,All,0.3,0.3,7,Saturday,0
Utah,2022-23,7/8/2023,0-17 years (Children),All,All,0,0,7,Saturday,0
Tennessee,2022-23,7/8/2023,0-17 years (Children),All,All,0,0,7,Saturday,0
Oregon,2022-23,7/8/2023,0-17 years (Children),All,All,0,0,7,Saturday,0
New York,2022-23,7/8/2023,0-17 years (Children),All,All,0,0,7,Saturday,0
New Mexico,2022-23,7/8/2023,0-17 years (Children),All,All,0,0,7,Saturday,0
Minnesota,2022-23,7/8/2023,0-17 years (Children),All,All,0.1,0.1,7,Saturday,0
Michigan,2022-23,7/8/2023,0-17 years (Children),All,All,0,0,7,Saturday,0
Maryland,2022-23,7/8/2023,0-17 years (Children),All,All,0,0,7,Saturday,0
Georgia,2022-23,7/8/2023,0-17 years (Children),All,All,0.3,0.3,7,Saturday,0
Connecticut,2022-23,7/8/2023,0-17 years (Children),All,All,0,0,7,Saturday,0
Colorado,2022-23,7/8/2023,0-17 years (Children),All,All,0.2,0.2,7,Saturday,0
California,2022-23,7/8/2023,0-17 years (Children),All,All,0.1,0.1,7,Saturday,0
Utah,2022-23,7/15/2023,0-17 years (Children),All,Hispanic,0,0,7,Saturday,1
Utah,2022-23,7/15/2023,0-17 years (Children),All,"A/PI, non-Hispanic",0,0,7,Saturday,0
Utah,2022-23,7/15/2023,0-17 years (Children),All,"AI/AN, non-Hispanic",0,0,7,Saturday,0
Utah,2022-23,7/15/2023,0-17 years (Children),All,"Black, non-Hispanic",0,0,7,Saturday,0
Utah,2022-23,7/15/2023,0-17 years (Children),All,"White, non-Hispanic",0,0,7,Saturday,0
Utah,2022-23,7/15/2023,0-17 years (Children),Female,All,0,0,7,Saturday,0
Utah,2022-23,7/15/2023,0-17 years (Children),Male,All,0,0,7,Saturday,0
Tennessee,2022-23,7/15/2023,0-17 years (Children),All,Hispanic,0,0,7,Saturday,1
Tennessee,2022-23,7/15/2023,0-17 years (Children),All,"A/PI, non-Hispanic",0,0,7,Saturday,0
Tennessee,2022-23,7/15/2023,0-17 years (Children),All,"AI/AN, non-Hispanic",0,0,7,Saturday,0
Tennessee,2022-23,7/15/2023,0-17 years (Children),All,"Black, non-Hispanic",0,0,7,Saturday,0
Tennessee,2022-23,7/15/2023,0-17 years (Children),All,"White, non-Hispanic",0,0,7,Saturday,0
Tennessee,2022-23,7/15/2023,0-17 years (Children),Female,All,0,0,7,Saturday,0
Tennessee,2022-23,7/15/2023,0-17 years (Children),Male,All,0,0,7,Saturday,0
Oregon,2022-23,7/15/2023,0-17 years (Children),All,Hispanic,0,0,7,Saturday,1
Oregon,2022-23,7/15/2023,0-17 years (Children),All,"A/PI, non-Hispanic",0,0,7,Saturday,0
Oregon,2022-23,7/15/2023,0-17 years (Children),All,"AI/AN, non-Hispanic",0,0,7,Saturday,0
Oregon,2022-23,7/15/2023,0-17 years (Children),All,"Black, non-Hispanic",0,0,7,Saturday,0
Oregon,2022-23,7/15/2023,0-17 years (Children),All,"White, non-Hispanic",0,0,7,Saturday,0
Oregon,2022-23,7/15/2023,0-17 years (Children),Female,All,0,0,7,Saturday,0
Oregon,2022-23,7/15/2023,0-17 years (Children),Male,All,0,0,7,Saturday,0
New York,2022-23,7/15/2023,0-17 years (Children),All,Hispanic,0,0,7,Saturday,1
New York,2022-23,7/15/2023,0-17 years (Children),All,"A/PI, non-Hispanic",0,0,7,Saturday,0
New York,2022-23,7/15/2023,0-17 years (Children),All,"AI/AN, non-Hispanic",0,0,7,Saturday,0
New York,2022-23,7/15/2023,0-17 years (Children),All,"Black, non-Hispanic",0,0,7,Saturday,0
New York,2022-23,7/15/2023,0-17 years (Children),All,"White, non-Hispanic",0.5,0.5,7,Saturday,0
New York,2022-23,7/15/2023,0-17 years (Children),Female,All,0.6,0.6,7,Saturday,0
